,model,num_rna_chains,num_prot_chains,oligo_gdtts,bb_lddt,ics,ips,ilddt,ics_rp,rmsd,irmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
21561,603,1,2,0.849,0.944,0.749,0.667,0.579,0.075,10.988,19.5761,0.95802,0.91984,0.90902,0.44816,0.57237,0.5551,0.727085,0.5252100000000001,0.92896,0.012942017218290079,1645.05,1300835.58,2882123.03,-4.189505933792216,96.631,58.3009
21562,604,1,2,0.849,0.943,0.713,0.642,0.575,0.06,9.17,16.5082,0.95717,0.9175,0.90442,0.44739,0.54756,0.53286,0.7178166666666667,0.50927,0.9263633333333333,0.01359698326507819,1759.8,1844386.54,4211031.77,-6.820388541765023,210.835,65.1056
21563,605,1,2,0.849,0.944,0.744,0.66,0.586,0.0845,11.47,19.5984,0.96066,0.92383,0.91456,0.44667,0.57158,0.55288,0.7283633333333334,0.52371,0.9330166666666667,0.009823784981223332,1651.53,956362.02,2542644.74,-7.291365688627207,59.75,40.2477
21564,606,1,2,0.841,0.943,0.705,0.567,0.574,0.0265,9.735,26.1129,0.95372,0.9163,0.90208,0.44614,0.52734,0.5436,0.7148633333333334,0.5056933333333333,0.9240333333333334,0.02982303338702278,1719.96,1688933.56,4070116.5,-0.9152589363690969,149.95,70.0133
21565,607,1,2,0.849,0.944,0.718,0.66,0.59,0.1055,9.078,15.8761,0.96077,0.92406,0.91478,0.4443,0.56693,0.54931,0.7266916666666666,0.52018,0.9332033333333333,0.014990035621967294,1731.76,2309909.18,4512902.26,-3.0865651545274817,193.929,58.286
21566,608,1,2,0.849,0.943,0.747,0.665,0.574,0.068,13.305,23.7023,0.9553,0.91857,0.90827,0.42857,0.55022,0.53676,0.7162816666666667,0.5051833333333334,0.92738,0.008332298894663042,1641.66,1422612.89,2716344.37,-2.1505099499182623,94.342,40.1811
21567,609,1,2,0.841,0.943,0.736,0.6,0.574,0.0,9.629,38.2935,0.96247,0.92602,0.91716,0.44248,0.56384,0.55612,0.728015,0.5208133333333332,0.9352166666666667,0.01625136122138272,1703.03,1251147.52,2614115.67,-3.2983497620700275,92.132,61.6903
21568,61,1,2,0.849,0.943,0.702,0.552,0.574,0.018,11.291,20.5132,0.9557,0.91752,0.90445,0.41673,0.52086,0.52643,0.7069483333333333,0.48800666666666664,0.9258899999999999,0.026203977923571972,1805.81,2240918.35,5278005.33,-3.8206378398117695,86.461,75.2262
21569,610,1,2,0.84,0.943,0.697,0.56,0.574,0.02,11.032,33.9312,0.96069,0.92266,0.91064,0.44835,0.54975,0.551,0.7238483333333334,0.5163666666666668,0.93133,0.026723063411987134,1776.35,2028180.64,4341649.45,-3.0650194380347706,96.826,118.503
21570,611,1,2,0.85,0.944,0.731,0.662,0.588,0.091,8.43,14.5017,0.9587,0.9216,0.91149,0.43147,0.55473,0.53208,0.718345,0.5060933333333333,0.9305966666666667,0.00735066614952442,1725.05,1646773.84,3224007.32,-6.129967388399609,126.902,64.0062
21571,612,1,2,0.851,0.944,0.725,0.731,0.587,0.2115,6.085,10.9842,0.95911,0.92114,0.90874,0.45426,0.55668,0.56525,0.72753,0.5253966666666666,0.9296633333333334,0.041304909017765117,1677.87,1976365.21,3833591.45,-3.219508677979745,113.13,83.7248
21572,613,1,2,0.849,0.943,0.733,0.65,0.574,0.069,10.556,19.0947,0.95753,0.92026,0.9097,0.43512,0.54951,0.53865,0.7184616666666667,0.50776,0.9291633333333333,0.015625758496119732,1668.69,2014227.92,3526060.32,-2.0136008988161445,103.187,53.9841
21573,614,1,2,0.84,0.943,0.684,0.533,0.574,0.024,10.22,40.2995,0.95304,0.91541,0.90109,0.44524,0.52524,0.54061,0.7134383333333334,0.5036966666666668,0.92318,0.02609933435269828,1955.2,2739382.85,5505350.75,-3.1037131968458493,140.753,103.532
21574,615,1,2,0.849,0.944,0.726,0.727,0.587,0.1775,10.847,19.1932,0.96108,0.92347,0.91388,0.43901,0.56044,0.5517,0.7249300000000001,0.5170500000000001,0.9328099999999999,0.021453789493176303,1719.9,2267213.38,3911987.18,-3.749069311045037,105.441,92.5828
21575,616,1,2,0.849,0.945,0.717,0.704,0.601,0.1375,9.605,14.8942,0.96095,0.92408,0.91345,0.46006,0.5721,0.56696,0.7329333333333334,0.5330400000000001,0.9328266666666667,0.021488686321044184,1794.36,1772612.32,4184885.49,-4.838086346756243,125.34,74.796
21576,617,1,2,0.849,0.943,0.722,0.658,0.575,0.0895,11.5,20.4068,0.95973,0.92091,0.91116,0.4383,0.54939,0.54503,0.7207533333333334,0.5109066666666666,0.9306000000000001,0.016180366349276904,1643.3,2141282.13,4280832.02,-5.5973203048869244,78.264,71.7227
21577,618,1,2,0.849,0.943,0.723,0.665,0.574,0.0745,10.93,18.7575,0.9612,0.92402,0.91382,0.4545,0.56582,0.55414,0.7289166666666667,0.52482,0.9330133333333333,0.015862513601894418,1738.43,2013129.27,3895162.43,-4.423149762445283,101.42,87.0468
21578,619,1,2,0.849,0.943,0.744,0.65,0.576,0.0725,9.342,18.172,0.95912,0.92131,0.91115,0.4443,0.56005,0.55163,0.7245933333333334,0.51866,0.9305266666666667,0.01889461735881586,1703.76,1527096.03,2670768.52,-7.125027890829114,141.171,51.2799
21579,62,1,2,0.849,0.943,0.726,0.678,0.575,0.1175,6.914,12.1688,0.95818,0.91982,0.90801,0.45079,0.5613,0.55199,0.725015,0.52136,0.92867,0.020893369566697535,1646.5,1618429.21,2989849.69,-6.613128591236015,73.613,79.3138
21580,620,1,2,0.849,0.943,0.728,0.677,0.578,0.0955,9.645,17.0869,0.96106,0.92374,0.91328,0.45649,0.56242,0.56211,0.7298500000000001,0.5270066666666667,0.9326933333333334,0.019239728841270554,1747.55,1634878.79,3460209.34,-5.379462226525782,173.834,65.6228
21581,621,1,2,0.841,0.941,0.74,0.701,0.591,0.125,9.147,35.6936,0.95708,0.92141,0.90945,0.45715,0.56001,0.56007,0.7275283333333333,0.5257433333333333,0.9293133333333333,0.02310803197956991,1775.11,1686753.65,3918188.28,-1.4254366543407584,74.674,69.6001
21582,622,1,2,0.849,0.944,0.734,0.665,0.584,0.0855,8.851,16.0808,0.95838,0.91763,0.9053,0.4536,0.55969,0.54563,0.7233716666666666,0.51964,0.9271033333333333,0.020730408483406813,1681.51,1751870.37,3494544.23,-5.240397650014132,129.916,68.0396
21583,623,1,2,0.849,0.944,0.744,0.675,0.581,0.0845,10.236,17.3036,0.96053,0.92446,0.91583,0.44043,0.57175,0.54091,0.7256516666666666,0.5176966666666667,0.9336066666666666,0.002328915040526319,1706.22,1795732.56,2935354.98,-3.369302374304282,167.513,44.7954
21584,624,1,2,0.851,0.944,0.732,0.694,0.583,0.123,8.781,16.1426,0.96092,0.91966,0.90938,0.43986,0.55952,0.53639,0.720955,0.5119233333333333,0.9299866666666667,0.010886167292885428,1741.6,2111051.34,3438943.63,-3.534513732456823,205.615,72.3565
