,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
783,450,1,2,B.T,0.03630199571607022,0.2781259978580351,231.22,2121888.59,4345772.06,-4.069199422136828,156.79,67.8881,0.02
784,451,1,2,A.T,0.046069614571661074,0.2771114739524972,312.891,2520757.74,4648099.99,-4.94319694139749,140.33,107.725,0.0
785,451,1,2,B.T,0.0009001383751243153,0.2545267358542288,,-0.0,-0.0,,0.489,-0.0,0.0
786,452,1,2,A.T,0.0007345973738556379,0.25966563202026116,,-0.0,-0.0,,-0.0,-0.0,0.0
787,452,1,2,B.T,0.039439379462308466,0.2790180230644876,160.584,1496779.64,3226656.75,-4.714464475587382,52.258,61.9493,0.0
788,453,1,2,A.T,0.06562465010210872,0.2873323250510544,251.027,2070544.65,4445410.5,-2.5561274676220846,16.356,115.51,0.0
789,453,1,2,B.T,0.0018786185215990958,0.25545930926079957,,-0.0,-0.0,,-0.0,-0.0,0.0
790,454,1,2,A.T,0.00013718012518091594,0.25559359006259047,,-0.0,-0.0,,-0.0,-0.0,0.0
791,454,1,2,B.T,0.023148940176648126,0.2670994700883241,132.519,1169919.32,2817336.71,-4.893684081861906,99.848,41.5989,0.0
792,455,1,2,A.T,0.0003755392759304076,0.2596361029712985,,-0.0,-0.0,,-0.0,-0.0,0.0
793,455,1,2,B.T,0.03275358994292219,0.27582512830479444,90.653,1108277.35,2739202.68,-6.763900831056328,74.1,56.3743,0.0
794,456,1,2,A.T,0.04554569169558818,0.2798811791811274,337.168,2391674.75,4583849.17,-4.852038038951715,164.399,105.131,0.0
795,456,1,2,B.T,0.00082934678490398,0.2575230067257853,,-0.0,-0.0,,3.073,-0.0,0.0
796,457,1,2,A.T,0.0012191938192404382,0.2605295969096202,,-0.0,-0.0,,-0.0,-0.0,0.0
797,457,1,2,B.T,0.06776710352678493,0.29380355176339246,229.368,2285404.4,4708118.68,-3.4604608097644087,68.89,65.2232,0.0
798,458,1,2,A.T,0.03367836505785817,0.27564584919559576,131.961,1996599.14,4075142.17,-4.2525454590903955,65.919,93.0762,0.0
799,458,1,2,B.T,0.00017278326443502659,0.2588930582988842,,-0.0,-0.0,,-0.0,-0.0,0.0
800,459,1,2,A.T,0.00035140280927764274,0.26308736807130545,,-0.0,-0.0,,-0.0,-0.0,0.0
801,459,1,2,B.T,0.053688850419712254,0.2897560918765228,172.854,1461140.8,3071362.38,-4.351101074852443,122.767,61.8104,0.0
802,46,1,2,A.T,0.0005628849344978713,0.25826644246724895,,-0.0,-0.0,,-0.0,-0.0,0.0
803,46,1,2,B.T,0.047257979726055055,0.28161398986302755,140.845,1744650.21,3712550.54,-7.406213286486353,75.167,58.6681,0.0
804,460,1,2,A.T,0.0009609089408261558,0.25921712113707973,,-0.0,-0.0,,-0.0,-0.0,0.0
805,460,1,2,B.T,0.03530232302217671,0.27638782817775503,132.093,984447.58,2540964.05,-3.5283190925268384,74.429,59.8708,0.025
806,461,1,2,A.T,0.03752697606104221,0.2777984880305211,393.994,1836777.01,3602588.58,-5.447306393744997,131.292,82.5652,0.0
807,461,1,2,B.T,0.0002453272370427549,0.2591576636185214,,-0.0,-0.0,,-0.0,-0.0,0.0
808,462,1,2,A.T,0.00111538015548657,0.2580610234110767,18.181,200740.78,264617.26,-0.0002838288253218872,40.726,4.51098,0.0
809,462,1,2,B.T,0.06641464376589283,0.29071065521627976,217.995,2156951.01,4233821.65,-4.060637934116712,152.153,79.7761,0.126
810,463,1,2,A.T,0.00038919736224459617,0.26151626534778893,,-0.0,-0.0,,-0.0,-0.0,0.0
811,463,1,2,B.T,0.031003702023190267,0.27682351767826174,138.56,1522699.87,4225814.09,-6.02448945724593,37.676,80.7397,0.0
812,464,1,2,A.T,0.00019104685526261984,0.25978552342763134,,-0.0,-0.0,,35.568,-0.0,0.0
813,464,1,2,B.T,0.00652446307210155,0.2629522315360508,208.487,1378247.58,2740000.26,-4.454344332234681,120.585,33.1951,0.049
814,465,1,2,A.T,0.05751921786031744,0.29144294226349204,293.701,1778393.74,3877128.51,-7.243326338181455,133.851,86.4227,0.0
815,465,1,2,B.T,0.017458971772214227,0.27141281921944044,54.583,474004.05,745575.77,-1.9023880998973384,71.663,23.3291,0.0
816,466,1,2,A.T,0.00017353728022720822,0.25887510197344693,,-0.0,-0.0,,-0.0,-0.0,0.0
817,466,1,2,B.T,0.03242556600043827,0.27500111633355245,242.679,1818564.99,3903427.14,-4.3570458662371125,142.065,65.4215,0.0
