,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
3166,810,2,2,B.C,0.14068903016159312,0.3013911817474632,189.715,1202735.03,2136206.65,-4.895236823115314,69.591,44.457,0.0
3167,810,2,2,B.D,0.09471173128913506,0.2784025323112342,93.642,864347.17,1384551.2,-1.9989329591668439,17.433,23.3509,0.214
3168,811,2,2,A.C,0.06205352685356047,0.2588367634267802,20.259,316743.07,514097.54,-0.006406399767189768,21.781,9.83349,0.0
3169,811,2,2,A.D,0.07315529165789485,0.2643876458289474,,-0.0,-0.0,,2.204,-0.0,0.0
3170,811,2,2,B.C,0.04023132216534577,0.24792566108267286,-15.332,430179.69,617341.16,-0.34472016789536486,14.04,18.1061,0.0
3171,811,2,2,B.D,0.04851332006510348,0.25206666003255174,34.975,622582.33,1132090.4,-3.66357132615203,50.954,23.6525,0.0
3172,812,2,2,A.C,0.0998616055585444,0.2903324694459388,18.718,205040.45,382614.4,-1.946250322142436,42.196,11.9945,0.091
3173,812,2,2,A.D,0.057943494634764656,0.26937341398404896,117.997,482838.89,1062473.58,-3.0181027297040512,95.093,21.6224,0.0
3174,812,2,2,B.C,0.13548168234410696,0.3081425078387201,70.258,359013.49,656601.38,-0.16790583687391294,75.09,8.65592,0.083
3175,812,2,2,B.D,0.06480122818102245,0.2728022807571779,31.034,146653.98,471672.32,-2.292372353749115,27.256,15.8977,0.0
3176,813,2,2,B.D,0.12320079030469058,0.302132061819012,74.2,295865.97,863982.73,-3.6459831167450076,69.256,27.6765,0.242
3177,813,2,2,B.C,0.10133035413455219,0.2911968437339428,113.982,527533.79,1006102.99,-3.8201619838256544,89.357,30.4762,0.069
3178,813,2,2,A.D,0.16842989372089504,0.3247466135271142,118.191,603071.57,1220880.79,-4.837221555596021,91.463,30.9126,0.121
3179,813,2,2,A.C,0.13310982012189926,0.3070865767276163,44.154,292473.63,773111.5,-1.5209060126521394,44.951,20.8484,0.083
3180,814,2,2,A.D,0.18293807487934827,0.32796903743967415,110.933,1215252.36,2505016.61,-4.069053700185793,38.626,50.1846,0.0
3181,814,2,2,A.C,0.13654981541913003,0.30477490770956506,15.162,516296.14,1040197.88,-3.089138659362298,40.275,18.4488,0.0
3182,814,2,2,B.D,0.06593715610797517,0.2694685780539876,,-0.0,-0.0,,84.425,-0.0,0.0
3183,814,2,2,B.C,0.054489962311964735,0.2637449811559824,89.992,22394.02,484161.11,-0.4794091575274697,42.227,12.8672,0.0
3184,815,2,2,A.C,0.11623034973163159,0.29671684153248246,79.629,448030.67,777616.56,-2.496746414885828,54.192,13.3566,0.24
3185,815,2,2,A.D,0.11376084031617212,0.29548208682475274,83.374,442437.29,1081599.0,-3.373376105267473,73.069,28.6026,0.2
3186,815,2,2,B.C,0.1267210709862411,0.30196220215978725,113.288,631716.29,1213006.44,-2.1345595901067496,94.829,35.2491,0.0
3187,815,2,2,B.D,0.10836309832156986,0.2927832158274516,62.877,382818.95,677374.16,-1.3520191655026457,50.391,17.0878,0.167
3188,816,2,2,B.D,0.12489054780453444,0.31187527390226716,84.571,490575.02,982021.22,-1.5642625014891534,53.479,20.1372,0.37
3189,816,2,2,B.C,0.1144330715527758,0.30664653577638784,90.543,577430.98,1015190.66,-3.6909537315334777,70.995,16.2007,0.32
3190,816,2,2,A.D,0.12045096009969711,0.3096554800498485,91.015,485347.25,936696.9,-0.874308999247177,76.097,18.2236,0.444
3191,816,2,2,A.C,0.1049662702716887,0.3019131351358443,49.297,173399.0,501818.89,-0.20335389564421885,43.364,17.6782,0.316
3192,817,2,2,A.C,0.10301043032668532,0.29826354849667597,15.248,82531.64,218938.03,-0.026233674247180448,51.078,8.24903,0.0
3193,817,2,2,A.D,0.0911507697921479,0.2923337182294073,66.535,153414.22,462320.25,-0.8393106186632608,32.216,10.3502,0.0
3194,817,2,2,B.C,0.11372917662374675,0.3036229216452067,51.977,433990.06,838884.65,-1.8921751163236271,56.806,23.509,0.0
3195,817,2,2,B.D,0.10065910080447793,0.29708788373557227,17.365,107628.35,207835.87,-0.020761039274689638,32.197,9.39648,0.0
3196,818,2,2,A.D,0.12383301274385301,0.30784483970525983,44.414,380389.73,692785.11,-3.1937347278418673,48.636,15.0692,0.417
3197,818,2,2,A.C,0.10278619298478589,0.2973214298257263,63.438,196925.77,441424.89,-1.9298109550854796,38.607,9.42691,0.273
3198,818,2,2,B.D,0.10949701797217132,0.300676842319419,126.657,502120.73,936661.91,-0.4322287853960577,94.675,26.5949,0.333
3199,818,2,2,B.C,0.097318164590979,0.29458741562882285,20.828,343337.43,650822.86,-0.552720966765046,50.086,16.8691,0.273
