,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
512,213,2,2,D.F,0.01795799678657204,0.21841566505995272,26.183,99703.32,185477.49,-0.00035387589219797785,22.549,1.91681,0.0
513,213,2,2,E.F,0.0552127979695797,0.23704306565145655,117.451,836328.05,1478217.28,-4.36542093514566,59.032,29.8541,0.0
514,213,2,2,D.R,0.05424001170322299,0.2365566725182782,89.571,565614.2,1003248.76,-0.2586050198586494,118.099,17.1723,0.0
515,213,2,2,E.R,0.08781206193962135,0.2533426976364774,175.835,1391597.62,2709959.21,-6.909152221635693,129.076,61.2538,0.0
516,214,2,2,D.F,0.019541787276102694,0.232992560304718,,-0.0,-0.0,,0.045,-0.0,0.0
517,214,2,2,E.F,0.06329065027020987,0.2548669918017716,11.832,141564.35,200970.53,-0.0017008503659602557,12.21,2.51423,0.0
518,214,2,2,D.R,0.08205652285105315,0.2642499280921932,67.061,780015.0,1439947.22,-4.958179103702479,110.41,23.5529,0.0
519,214,2,2,E.R,0.1341537125510513,0.29029852294219227,192.895,1391976.66,2822360.83,-3.7452409256753296,186.789,57.5395,0.0
520,215,2,2,D.F,0.017795314065915592,0.23569765703295784,,-0.0,-0.0,,-0.0,-0.0,0.0
521,215,2,2,E.F,0.06470205181394703,0.25915102590697353,,-0.0,-0.0,,-0.0,-0.0,0.0
522,215,2,2,D.R,0.05927251976245316,0.2564362598812266,77.64,1020609.66,1903468.29,-5.5104704264937805,73.633,30.1199,0.0
523,215,2,2,E.R,0.13025994919007644,0.2919299745950382,227.737,1923063.17,3719586.99,-5.9884239572652325,198.24,78.8562,0.097
524,216,2,2,D.F,0.03127857665240299,0.23728262165953481,,-0.0,-0.0,,-0.0,-0.0,0.0
525,216,2,2,E.F,0.023844669604295633,0.23356566813548116,,-0.0,-0.0,,7.567,-0.0,0.0
526,216,2,2,D.R,0.1160868524806574,0.279686759573662,210.98,1075601.94,2171482.69,-7.460791666635346,109.446,34.191,0.0
527,216,2,2,E.R,0.07194762449798872,0.2576171455823277,172.524,1111848.32,2401677.33,-6.558674469905634,114.701,46.0832,0.0
528,217,2,2,D.F,0.028372991993092,0.2281481626632127,10.163,131861.32,212122.13,-0.000617301129647094,15.598,1.76528,0.0
529,217,2,2,E.F,0.0322426567079674,0.23008299502065038,11.219,47105.73,90353.38,-0.06561117943437653,28.865,-0.0,0.0
530,217,2,2,D.R,0.11332271869760006,0.27062302601546673,89.644,1335090.88,2621312.19,-6.090202492570443,47.063,42.257,0.0
531,217,2,2,E.R,0.1012235670175869,0.26457345017546013,188.707,1316423.53,2610009.47,-8.844814569873105,82.138,65.4214,0.0
532,218,2,2,D.F,0.023701170822459972,0.23413558541122997,76.43,462777.42,868706.68,-2.578992140455659,47.972,19.9328,0.0
533,218,2,2,E.F,0.0683188071125187,0.2564444035562593,85.194,469693.37,668804.68,-0.058758166726970346,60.732,19.4625,0.0
534,218,2,2,D.R,0.04832004487980157,0.24644502243990077,3.595,388690.27,687738.64,-0.0020248279715635352,134.57,13.3192,0.0
535,218,2,2,E.R,0.09778935085050762,0.2711796754252538,170.729,1527329.25,2862905.1,-4.7112691598649965,92.181,52.612,0.0
536,219,2,2,D.F,0.0360645265031053,0.24067892991821932,,-0.0,-0.0,,-0.0,-0.0,0.0
537,219,2,2,E.F,0.059117086236801696,0.2522052097850675,1.866,41873.21,31097.62,-0.00288984744222114,27.835,4.72296,0.0
538,219,2,2,D.R,0.09394365650950931,0.2696184949214213,129.98,1119154.23,2123551.43,-5.913654515703208,100.814,52.5508,0.0
539,219,2,2,E.R,0.13034798061999028,0.2878206569766618,196.492,1171923.13,2357022.5,-4.270622405262362,158.468,46.0073,0.0
540,22,2,2,D.F,0.05017470646562288,0.24323568656614475,66.993,353958.39,600115.02,-0.19464476060458433,81.819,14.6462,0.0
541,22,2,2,E.F,0.07465464933047769,0.25547565799857214,,-0.0,-0.0,,18.056,-0.0,0.0
542,22,2,2,D.R,0.09831189438700677,0.2673042805268367,199.952,1419037.26,2075795.17,-5.42391631601753,78.362,43.4026,0.0
543,22,2,2,E.R,0.11757038694777293,0.2769335268072198,275.186,1900029.64,3718212.73,-6.382895111749969,204.071,80.009,0.0
544,220,2,2,D.F,0.015982496550236647,0.21655291494178497,,-0.0,-0.0,,2.842,-0.0,0.0
545,220,2,2,E.F,0.0732108783442527,0.245167105838793,104.297,689360.83,1370985.12,-2.054030561549709,55.622,9.63621,0.0
546,220,2,2,D.R,0.062129447391555466,0.23962639036244437,9.595,187947.76,309794.87,-0.011169016947339594,69.028,6.461,0.0
547,220,2,2,E.R,0.11470194333232939,0.26591263833283135,229.007,2073556.75,4026746.65,-2.3447514281748116,120.873,78.3052,0.0
548,221,2,2,D.F,0.018023795059025363,0.22399689752951268,144.858,645382.39,1043131.02,-0.7264853158573439,61.478,22.5197,0.0
549,221,2,2,E.F,0.07664825510291848,0.25330912755145923,33.053,102358.96,198021.42,-0.0298015013210595,54.045,-0.0,0.0
550,221,2,2,D.R,0.06274342403412447,0.24635671201706225,103.955,212738.1,568175.02,-1.3882680350896162,102.997,12.6205,0.0
551,221,2,2,E.R,0.14217212180956268,0.28607106090478135,178.781,1196686.31,2463098.97,-5.576129496968599,139.73,45.5922,0.0
552,222,2,2,D.F,0.0029820278425631845,0.19976101392128162,6.745,24360.16,33951.04,-0.4746570549661231,0.182,-0.0,0.0
