,model,num_rna_chains,num_prot_chains,oligo_gdtts,bb_lddt,ics,ips,ilddt,ics_rp,rmsd,irmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
35912,92,1,1,0.429,0.859,0.0,0.057,0.0,0.057,13.584,16.8483,0.95513,0.92489,0.91328,0.04818,0.02537,0.14162,0.5014116666666666,0.07172333333333333,0.9310999999999999,0.027658034804267116,115.529,1413754.6,2680294.82,-4.5611600970443975,79.244,68.7551
35913,920,1,1,0.429,0.859,0.0,0.04,0.0,0.04,16.763,23.5,0.95599,0.92788,0.91806,0.05176,0.02889,0.16069,0.5072116666666666,0.08044666666666667,0.9339766666666667,0.03648764774115989,250.264,1966556.74,3836101.52,-6.292467382480552,125.348,96.7028
35914,921,1,1,0.429,0.859,0.0,0.099,0.0,0.099,16.891,23.3015,0.96111,0.93673,0.92817,0.06571,0.0411,0.20404,0.52281,0.10361666666666668,0.9420033333333334,0.06474595625331858,205.193,3699200.6,6263486.7,-1.5459893437229308,222.958,124.288
35915,922,1,1,0.429,0.859,0.0,0.091,0.001,0.091,13.688,15.8226,0.95472,0.93075,0.91981,0.0524,0.0299,0.13755,0.5041883333333332,0.07328333333333334,0.9350933333333332,0.027188650124662674,190.338,1854717.21,3079479.29,-5.653861353239309,150.614,64.3658
35916,923,1,1,0.429,0.859,0.0,0.062,0.003,0.062,14.108,17.0033,0.96364,0.93513,0.92499,0.05107,0.03446,0.13036,0.5066083333333333,0.07196333333333334,0.9412533333333334,0.022133774018845996,127.822,503900.88,1185439.1,-5.8604947525873,82.606,40.1134
35917,924,1,1,0.429,0.859,0.0,0.079,0.0,0.079,16.417,22.0012,0.96347,0.93856,0.93074,0.04702,0.02612,0.1613,0.5112016666666667,0.07814666666666667,0.9442566666666666,0.046008132168208246,243.619,2125374.45,3503619.01,-2.388230765039326,138.638,65.2287
35918,925,1,1,0.429,0.859,0.0,0.095,0.007,0.095,12.669,13.5632,0.95542,0.93113,0.92089,0.06015,0.04705,0.16669,0.513555,0.09129666666666668,0.9358133333333334,0.04396690021385439,234.137,1097638.28,2294061.76,-8.474676685249038,159.296,36.532
35919,926,1,1,0.429,0.859,0.0,0.08,0.0,0.08,14.921,18.3519,0.95656,0.93067,0.92027,0.04526,0.02648,0.13148,0.5017866666666667,0.06774000000000001,0.9358333333333334,0.03215456167172306,208.193,1039859.15,2645190.41,-10.0,124.443,72.4965
35920,927,1,1,0.429,0.859,0.0,0.143,0.001,0.143,12.778,14.143,0.96178,0.9386,0.92945,0.06818,0.05311,0.20368,0.5258,0.10832333333333334,0.9432766666666667,0.06288592389028054,225.532,1662172.22,2821888.04,-4.507363632520047,183.198,63.359
35921,928,1,1,0.429,0.859,0.0,0.058,0.002,0.058,13.667,16.4741,0.96095,0.93193,0.92203,0.05138,0.03532,0.15545,0.50951,0.08071666666666667,0.9383033333333333,0.035637939310618094,102.309,1397816.43,2468461.97,-5.262753934957501,93.336,58.3398
35922,929,1,1,0.429,0.859,0.0,0.042,0.0,0.042,14.889,18.5313,0.94936,0.9296,0.92108,0.05737,0.03074,0.14338,0.505255,0.07716333333333333,0.9333466666666667,0.026994900543888888,32.081,1365504.55,3144118.23,-6.7180645038598685,2.021,72.5021
35923,93,1,1,0.429,0.859,0.0,0.068,0.004,0.068,12.911,14.1157,0.9557,0.93272,0.92338,0.06093,0.03704,0.15604,0.5109683333333332,0.08467000000000001,0.9372666666666666,0.0356947050961935,219.201,1360053.38,2665447.35,-5.927180646374581,138.957,45.8647
35924,930,1,1,0.429,0.859,0.0,0.062,0.0,0.062,13.281,15.4912,0.96235,0.92976,0.91996,0.05202,0.03392,0.13134,0.5048916666666667,0.07242666666666668,0.9373566666666667,0.022112922891085417,120.851,1617143.93,2527191.49,-0.2090709866214253,80.669,65.147
35925,931,1,1,0.429,0.859,0.0,0.111,0.001,0.111,15.367,19.3456,0.95839,0.93455,0.92617,0.04666,0.02508,0.14653,0.50623,0.07275666666666666,0.9397033333333332,0.036088631768143385,168.202,1314343.96,3232783.18,-6.244493525341851,76.56,66.6655
35926,932,1,1,0.429,0.86,0.017,0.105,0.021,0.105,13.708,15.8946,0.94896,0.92142,0.90892,0.0566,0.03541,0.16279,0.5056833333333334,0.08493333333333332,0.9264333333333333,0.0413153446643264,206.738,1154435.17,2632436.92,-8.97057729959246,109.536,53.0712
35927,933,1,1,0.429,0.859,0.0,0.046,0.0,0.046,15.293,19.9376,0.95911,0.92845,0.9179,0.05435,0.03617,0.13831,0.505715,0.07627666666666667,0.9351533333333334,0.02643541741293376,37.139,1837740.89,3137387.77,-3.2063215019515448,55.368,85.2453
35928,934,1,1,0.429,0.859,0.0,0.057,0.003,0.057,13.187,14.9128,0.96045,0.93439,0.92427,0.06074,0.04271,0.15461,0.5128616666666668,0.08602,0.9397033333333334,0.039329881956200546,174.654,2047220.22,3142901.06,-0.9148684596899357,145.006,43.0147
35929,935,1,1,0.429,0.859,0.0,0.069,0.003,0.069,14.836,17.2979,0.96081,0.938,0.93064,0.05818,0.03729,0.15123,0.5126916666666667,0.08223333333333334,0.94315,0.03835113763361733,195.439,2139761.82,3508697.11,-0.4696898021662384,150.463,65.5198
35930,936,1,1,0.429,0.859,0.0,0.06,0.0,0.06,16.166,20.3009,0.96055,0.93224,0.92367,0.04443,0.02703,0.13265,0.5034283333333334,0.06803666666666666,0.9388200000000001,0.026971460775916972,58.285,790549.67,1924628.59,-4.123303029630813,70.286,46.7693
35931,937,1,1,0.429,0.859,0.0,0.098,0.004,0.098,14.332,18.6151,0.95061,0.92632,0.91577,0.0496,0.02707,0.1541,0.5039116666666666,0.07692333333333333,0.9309,0.03510465262297657,234.459,1872193.58,3620850.05,-1.8268049142041265,150.368,80.7171
35932,938,1,1,0.429,0.859,0.0,0.043,0.0,0.043,14.266,18.1591,0.96046,0.93488,0.92625,0.04996,0.02847,0.15439,0.5090683333333333,0.07760666666666667,0.94053,0.03393594807112095,175.898,1887603.32,3127387.46,-6.647312175287537,135.717,77.1805
35933,939,1,1,0.429,0.859,0.0,0.051,0.0,0.051,14.804,18.6458,0.94967,0.92616,0.91519,0.0503,0.02941,0.14759,0.5030533333333334,0.07576666666666666,0.9303400000000001,0.0392987675673794,176.264,2083743.66,4406420.44,-2.0297925290270995,146.892,93.0548
35934,94,1,1,0.429,0.859,0.0,0.075,0.0,0.075,15.367,18.9521,0.95893,0.93111,0.92106,0.04932,0.03137,0.15209,0.5073133333333333,0.07759333333333333,0.9370333333333333,0.034495065274313674,129.295,1746907.38,3411681.88,-1.583123440443564,52.824,77.0199
35935,940,1,1,0.43,0.861,0.095,0.11,0.061,0.11,13.13,15.3326,0.95442,0.93181,0.92163,0.06198,0.04311,0.18507,0.5163366666666667,0.09672000000000001,0.9359533333333333,0.04952355251298286,291.808,1927170.31,3177672.03,-6.410299455719702,231.993,80.6197
35936,941,1,1,0.429,0.859,0.0,0.106,0.001,0.106,13.584,15.2138,0.95626,0.93092,0.91995,0.05865,0.03132,0.18652,0.5139366666666666,0.09216333333333332,0.9357099999999999,0.05518941204063594,273.296,2146228.51,4260783.85,-3.407574746176209,111.058,85.9729
35937,942,1,1,0.429,0.859,0.0,0.07,0.0,0.07,14.326,18.7185,0.95996,0.92851,0.91857,0.0507,0.02999,0.14524,0.505495,0.07531,0.93568,,169.508,1146563.89,2715548.22,-5.469586421943762,42.14,63.3873
35938,943,1,1,0.429,0.859,0.0,0.089,0.0,0.089,15.05,18.8563,0.95771,0.93298,0.9248,0.05693,0.03375,0.15085,0.5095033333333333,0.08051000000000001,0.9384966666666666,0.030011610673864195,85.492,1419604.74,2939474.52,-4.958551872962318,57.358,74.8818
35939,944,1,1,0.429,0.859,0.0,0.079,0.0,0.079,14.879,19.4921,0.9592,0.93473,0.92584,0.05103,0.03143,0.15047,0.5087833333333334,0.07764333333333333,0.9399233333333333,0.03554068416378869,176.172,1763287.84,2755696.83,-9.711030322859513,144.167,77.2637
35940,945,1,1,0.429,0.859,0.0,0.097,0.001,0.097,15.273,19.5859,0.95825,0.93283,0.92326,0.04409,0.02212,0.15354,0.5056816666666667,0.07325,0.9381133333333334,0.03850773656540695,233.987,2192173.14,4172115.86,-7.481404350416864,85.369,73.5004
35941,946,1,1,0.429,0.859,0.0,0.059,0.0,0.059,15.988,20.9682,0.95496,0.93041,0.92176,0.04201,0.02128,0.13116,0.5002633333333333,0.06481666666666666,0.9357099999999999,0.028732262894118316,67.058,1316463.86,2746188.7,-7.768240719298245,90.463,56.9528
35942,947,1,1,0.429,0.859,0.0,0.071,0.0,0.071,15.535,19.4768,0.95781,0.93584,0.9279,0.04109,0.02132,0.12995,0.5023183333333334,0.06412000000000001,0.9405166666666668,0.0314210752479994,183.109,933085.84,2066222.43,-5.42012207743039,110.786,64.4918
35943,948,1,1,0.429,0.859,0.0,0.057,0.0,0.057,15.844,21.355,0.96141,0.92862,0.91874,0.05196,0.03289,0.13592,0.5049233333333333,0.07359,0.9362566666666666,0.02755473066541967,103.175,779944.72,2259104.61,-6.84228770085566,69.439,54.1756
35944,949,1,1,0.429,0.859,0.0,0.064,0.0,0.064,13.722,16.6614,0.95469,0.93739,0.92868,0.04672,0.02238,0.16422,0.5090133333333333,0.07777333333333335,0.9402533333333333,0.03909395516784571,232.686,1895120.4,4144989.81,-3.1181434802729204,151.118,91.8862
35945,95,1,1,0.429,0.859,0.0,0.053,0.005,0.053,15.168,19.4368,0.95649,0.9347,0.92673,0.04688,0.02582,0.1453,0.5059866666666667,0.07266666666666667,0.9393066666666666,0.03869678411419954,132.879,1138642.41,2816104.82,-3.5172547635470983,70.893,56.9689
35946,950,1,1,0.429,0.859,0.0,0.127,0.003,0.127,12.948,14.5176,0.9571,0.92918,0.91831,0.04722,0.02659,0.15597,0.5057283333333333,0.07659333333333333,0.9348633333333334,0.03634750491856949,173.175,1464600.08,2706243.85,-3.443004516184075,148.943,66.8723
35947,951,1,1,0.429,0.859,0.0,0.034,0.002,0.034,16.905,22.0598,0.95999,0.93504,0.92839,0.04868,0.03066,0.13016,0.5054866666666666,0.06983333333333333,0.94114,0.027146656928243827,99.111,1332546.54,2383249.35,-1.8816211305690458,80.209,49.5609
35948,952,1,1,0.429,0.859,0.0,0.08,0.0,0.08,15.481,19.2647,0.95376,0.92873,0.9197,0.04322,0.02225,0.12636,0.4990033333333334,0.06394333333333334,0.9340633333333335,0.025940034832342466,161.489,1583517.23,2684547.44,-7.703732102536518,51.253,58.6811
35949,953,1,1,0.429,0.859,0.0,0.092,0.0,0.092,15.862,20.2908,0.95533,0.93263,0.92401,0.04931,0.02685,0.13379,0.5036533333333334,0.06998333333333333,0.9373233333333334,0.028785079784393017,215.299,1290794.31,2380378.51,-6.9792953399522615,83.579,62.3385
35950,954,1,1,0.429,0.859,0.0,0.067,0.0,0.067,16.267,20.9794,0.95776,0.93257,0.9237,0.04874,0.02733,0.15675,0.5078083333333333,0.07760666666666667,0.9380099999999999,0.03862714215291589,170.269,2001543.04,3512243.05,-3.305104071735229,160.17,66.2216
35951,955,1,1,0.429,0.859,0.0,0.125,0.007,0.125,13.975,17.4429,0.95388,0.93173,0.92317,0.05096,0.02137,0.16425,0.5075599999999999,0.07886,0.9362599999999999,0.04237789738690481,160.208,2624849.2,4630876.59,-1.9671776218416865,148.34,107.364
35952,956,1,1,0.429,0.859,0.0,0.095,0.0,0.095,15.655,21.0236,0.9569,0.92621,0.91509,0.0469,0.0303,0.12761,0.5005016666666666,0.06827,0.9327333333333332,0.02311854583614377,192.528,1095046.46,2128520.24,-2.9871172077472297,85.798,57.304
35953,957,1,1,0.429,0.859,0.0,0.054,0.0,0.054,15.551,21.8023,0.95059,0.92337,0.91113,0.05498,0.0385,0.12762,0.5010316666666668,0.0737,0.9283633333333334,0.021797541333052096,50.129,1432713.36,2836929.93,-8.9869803512654,33.089,59.7279
35954,958,1,1,0.429,0.859,0.0,0.012,0.001,0.012,15.33,21.3326,0.95898,0.92723,0.91633,0.05405,0.04431,0.12203,0.5038216666666666,0.07346333333333332,0.93418,0.013417597439423189,162.505,1161010.21,2097773.86,-3.1865839924516473,128.431,54.6675
35955,959,1,1,0.429,0.859,0.0,0.092,0.018,0.092,13.981,17.7279,0.95512,0.92989,0.92068,0.04831,0.02837,0.15662,0.5064983333333333,0.07776666666666666,0.9352299999999999,0.037737419697805315,210.348,1639565.5,3020486.37,-5.833039064994879,144.463,61.3105
35956,96,1,1,0.429,0.859,0.0,0.06,0.0,0.06,16.516,23.3453,0.95505,0.92859,0.92032,0.04715,0.02736,0.13418,0.5021083333333334,0.06956333333333332,0.9346533333333333,0.022948159390853106,156.86,840184.85,2222528.28,-2.0013351468412295,74.576,64.3007
35957,960,1,1,0.429,0.859,0.0,0.056,0.0,0.056,13.356,16.0673,0.95663,0.93266,0.92275,0.05914,0.03894,0.16571,0.5126383333333333,0.08793,0.9373466666666666,0.039761717009605485,168.29,1403327.39,3116820.77,-6.185833033824443,119.049,70.3627
