fold,epoch,metric,validation,training,error_ratio
2,55,bb_lddt,0.03227040292164367,0.011227718481500053,2.8741727871798455
2,55,oligo_gdtts,0.06518484901499527,0.02893525456530634,2.2527829802870496
2,55,oligo_gdtha,0.05753584830865129,0.02631053702252639,2.1867987057577203
2,55,ilddt,0.10257993638230889,0.024406137841759892,4.203038475296589
2,55,ics,0.11462579699604097,0.03039715689532195,3.770938097624571
2,55,ips,0.09845503552558169,0.02948244817302786,3.339445725394463
2,56,combined,0.07955832901371553,0.032329018291163664,2.460895295279066
2,56,per_interface_ics,0.07091859531475873,0.03356727834346358,2.112729980343146
2,56,per_interface_ips,0.08898628753826375,0.04545173513718075,1.9578193719049144
2,56,bb_lddt,0.03224851626333552,0.011234319173803848,2.8705358788926447
2,56,oligo_gdtts,0.06519079404898764,0.028974703380589537,2.2499210153315894
2,56,oligo_gdtha,0.057523643543127466,0.026347833626934016,2.183239971741891
2,56,ilddt,0.10258805203795729,0.0244351749534549,4.198375998263614
2,56,ics,0.11464380822345817,0.030449182600085688,3.7650865617369824
2,56,ips,0.09846187632373289,0.0294499603706342,3.3433619293394155
2,57,combined,0.07955835094895009,0.03228995722063569,2.463872912724281
2,57,per_interface_ics,0.07091895682814921,0.033480462368756576,2.118219158595899
2,57,per_interface_ips,0.08898710547496552,0.045456804211967246,1.9576190411454004
2,57,bb_lddt,0.0322482855890671,0.0112028804296882,2.8785708989277
2,57,oligo_gdtts,0.06519118464943091,0.028922483021619195,2.253996816272701
2,57,oligo_gdtha,0.057523938821753655,0.02628930180318161,2.188112078913862
2,57,ilddt,0.10258645807839258,0.02442545186779918,4.199981995568952
2,57,ics,0.11464265259090259,0.03036250462440355,3.775796957763482
2,57,ips,0.09846133899240543,0.02946505974492572,3.3416303867960697
2,58,combined,0.07955839608621913,0.03230596747357854,2.462653259070047
2,58,per_interface_ics,0.07091996325805996,0.03359123591371379,2.1112638856228134
2,58,per_interface_ips,0.08898909834732298,0.04540756836790842,1.9597855940292013
2,58,bb_lddt,0.03224788582261886,0.011217686056281487,2.8747359892962274
2,58,oligo_gdtts,0.06518983988681504,0.028899546477790455,2.2557392011986757
2,58,oligo_gdtha,0.05752220085394892,0.026314092378067172,2.1859846057960084
2,58,ilddt,0.10258499911433108,0.02438141033053398,4.207508824288933
2,58,ics,0.11464140765382964,0.030396992191602686,3.7714720894490306
2,58,ips,0.09846061356445973,0.02946546461505743,3.3415598515335962
2,59,combined,0.07955652130767957,0.032304223802047706,2.462728149581375
2,59,per_interface_ics,0.07091788471697962,0.03359865945205312,2.1107355434279396
2,59,per_interface_ips,0.08898902156829627,0.045427940734755576,1.9589050291292072
2,59,bb_lddt,0.032246391150735625,0.011225168738277414,2.8726865406287048
2,59,oligo_gdtts,0.06518973143434822,0.028942392133004063,2.2523961093046627
2,59,oligo_gdtha,0.057521471877052616,0.02630482552153788,2.1867269877899456
2,59,ilddt,0.10257976640710934,0.02432764099189914,4.216593234061098
2,59,ics,0.11463514512972796,0.030356556120145713,3.776289532844996
2,59,ips,0.09845848888361258,0.029414296490977754,3.347300484096662
2,60,combined,0.07955622070572911,0.032307350234887594,2.462480523079825
2,60,per_interface_ics,0.07091782664459713,0.033554928538263785,2.1134846573649293
2,60,per_interface_ips,0.08898748035402163,0.04541941535897738,1.9592387891983905
2,60,bb_lddt,0.03224732786310492,0.01119857680786288,2.879591613861418
2,60,oligo_gdtts,0.06519031827413632,0.028942231991519254,2.2524288483776442
2,60,oligo_gdtha,0.05752283486882209,0.026314088345634676,2.1860090349041004
2,60,ilddt,0.10257825319018561,0.024435122539437734,4.197983989015264
2,60,ics,0.11463544872244022,0.030442374626842364,3.7656539651595105
2,60,ips,0.09845580475650972,0.02943277186928526,3.3451081397893705
2,61,combined,0.0795560601880286,0.032282386967836814,2.4643797333602038
2,61,per_interface_ics,0.07091719936755653,0.03349203768659813,2.1174345983712457
2,61,per_interface_ips,0.08898784173200323,0.04542493001938699,1.959008889920666
2,61,bb_lddt,0.03224634542153437,0.011188122438631926,2.882194541435268
2,61,oligo_gdtts,0.06519195877640249,0.028939182674735844,2.2527228743511003
2,61,oligo_gdtha,0.0575234132737797,0.02629860664372593,2.1873179082475493
2,61,ilddt,0.10257744754546727,0.02439799758857457,4.204338785306859
2,61,ics,0.11463517754025158,0.030380466031951523,3.7733185995135266
2,61,ips,0.09845640708085372,0.02943336022068482,3.3450617375199223
2,62,combined,0.07955490593041444,0.03230205280372755,2.4628436593117717
2,62,per_interface_ics,0.0709173221463904,0.03354644273288272,2.11400423917008
2,62,per_interface_ips,0.0889861371768783,0.04543780602037537,1.958416239044967
2,62,bb_lddt,0.0322481950872693,0.011212343667457537,2.8761333084059637
2,62,oligo_gdtts,0.06519062006930175,0.028937851532282868,2.2527802382487017
2,62,oligo_gdtha,0.057522853955992784,0.026297512283715112,2.187387663722631
2,62,ilddt,0.10257527032901173,0.024422635682845698,4.200008208002707
2,62,ics,0.1146312781029732,0.03038875496385869,3.772161058895109
2,62,ips,0.09845250843004019,0.029412784109706488,3.3472692711721215
2,63,combined,0.0795536340043232,0.03230808901943967,2.4623441502979655
2,63,per_interface_ics,0.07091497413704936,0.03354610213353813,2.1139557095115156
2,63,per_interface_ips,0.08898120311575546,0.045458184945148215,1.9574297395094848
2,63,bb_lddt,0.03224710404809473,0.011214752532380483,2.8754182452967463
2,63,oligo_gdtts,0.0651912086560216,0.028915010518015063,2.2545801467167097
2,63,oligo_gdtha,0.05752289565001341,0.026272764386933933,2.189449682676746
2,63,ilddt,0.10257670132549672,0.02441394551804114,4.2015618184162715
2,63,ics,0.11463421290177354,0.030394901258893683,3.771494828206789
2,63,ips,0.09845381046824249,0.029472827653348188,3.3404942215328255
2,64,combined,0.07955279968687286,0.03229469239447135,2.4633397561170702
2,64,per_interface_ics,0.07091379039764108,0.03352184472140108,2.1154501187808488
2,64,per_interface_ips,0.08898128513069231,0.045429380767088454,1.9586726393408218
2,64,bb_lddt,0.03224709881624349,0.011217596637127597,2.874688746563877
2,64,oligo_gdtts,0.06519137640822306,0.028931295384577043,2.2533168854573953
2,64,oligo_gdtha,0.05752381436821319,0.02629121197226308,2.187948369550256
2,64,ilddt,0.10257310078816047,0.024409466266407772,4.202185318952313
2,64,ics,0.11462905647595108,0.03040672895763933,3.7698581993362326
2,64,ips,0.0984538404608288,0.029426328018611895,3.345773906909405
2,65,combined,0.07955215458119871,0.03229615501183481,2.463208222528258
2,65,per_interface_ics,0.07091386915661875,0.033557560153390564,2.1132009845910624
2,65,per_interface_ips,0.08898135249647914,0.045385870748646306,1.960551841987809
2,65,bb_lddt,0.03224667313324752,0.011214832001391744,2.8753594462445586
2,65,oligo_gdtts,0.06518796416752609,0.028938059031483943,2.252672305927743
2,65,oligo_gdtha,0.05752119388866011,0.02631172224155758,2.1861432467468545
2,65,ilddt,0.10257295057073061,0.024407047998095618,4.2025955198979394
2,65,ics,0.1146266163942388,0.03039874547562133,3.770767990612149
2,65,ips,0.09845448236616625,0.029453155900022204,3.3427481489714324
2,66,combined,0.07955173758082353,0.03230044083279073,2.4628684788742654
2,66,per_interface_ics,0.07091371712747171,0.033527471054479514,2.1150929341566647
2,66,per_interface_ips,0.0889825096989649,0.04544577390026625,1.9579930555092513
2,66,bb_lddt,0.03224725750488978,0.011229734243905711,2.8715957835235604
2,66,oligo_gdtts,0.0651889928001351,0.028962730995695695,2.2507888779488088
2,66,oligo_gdtha,0.05752315519215631,0.02629335830977721,2.1877446963770417
2,66,ilddt,0.10257021065361194,0.024369192648798502,4.209011440461859
2,66,ics,0.11462268018622199,0.03037194567893781,3.773965665482866
2,66,ips,0.09845129239234912,0.029458588196293826,3.3420234444478654
2,67,combined,0.07955405170070658,0.032303442079529884,2.462711295745123
2,67,per_interface_ics,0.0709152599087468,0.03354491192986034,2.114039233640702
2,67,per_interface_ips,0.08898599725792669,0.0454432250173533,1.9581796235620559
2,67,bb_lddt,0.03224646815639809,0.011228392623523995,2.871868595763232
2,67,oligo_gdtts,0.06518882243708986,0.02893642618917207,2.252829081619047
2,67,oligo_gdtha,0.057522766022148085,0.02631359475685686,2.186047423534128
2,67,ilddt,0.10257399464154918,0.024401316756623753,4.203625388933382
2,67,ics,0.11462899963684116,0.030396479124676867,3.77112754298512
2,67,ips,0.09845626597373192,0.029400679846182436,3.3487751469977005
2,68,combined,0.07955409104508976,0.03232709773724905,2.460910400670555
2,68,per_interface_ics,0.07091597546405953,0.03359419125025423,2.1109594493816806
2,68,per_interface_ips,0.08898675020580549,0.04547019371548825,1.9570347723303065
2,68,bb_lddt,0.032247689799963494,0.011223619510755031,2.8731987723801713
2,68,oligo_gdtts,0.06518766472464066,0.028926986927461262,2.253524187918654
2,68,oligo_gdtha,0.057522923041309786,0.02631780978318616,2.1857032752801433
2,68,ilddt,0.1025716644935571,0.02441028403167733,4.201985702437932
2,68,ics,0.11462616837149417,0.030419151606668623,3.7682237116161157
2,68,ips,0.09845671578975465,0.02943416103861408,3.344981216233453
2,69,combined,0.07955490100631915,0.03228038647833336,2.4644965468339888
2,69,per_interface_ics,0.07091638716148219,0.033501752376789505,2.116796350348947
2,69,per_interface_ips,0.088987286722633,0.04541587047641734,1.959387451768442
2,69,bb_lddt,0.03224715226658226,0.011213478079470316,2.8757493471736018
2,69,oligo_gdtts,0.06518622961268206,0.028915431253067395,2.254375148071395
2,69,oligo_gdtha,0.05752173111916395,0.02627613662616729,2.1891243730967855
2,69,ilddt,0.10257507363372463,0.024393696470251355,4.204982781466399
2,69,ics,0.11462932991508448,0.030373281460960567,3.774018624310318
2,69,ips,0.09845992490582957,0.029439740200350718,3.3444563109512973
2,70,combined,0.079554387569782,0.032305287383789974,2.4625810203966956
2,70,per_interface_ics,0.07091635681361363,0.03355233789610741,2.1136040365712048
2,70,per_interface_ips,0.08898711421142634,0.04546206721369674,1.9573926058649713
2,70,bb_lddt,0.032247485644338665,0.011215380715229723,2.8752912150854386
2,70,oligo_gdtts,0.065185726849219,0.028890227317382697,2.2563244703165766
2,70,oligo_gdtha,0.05752071303888463,0.02627668546956943,2.189039904043391
2,70,ilddt,0.10257359991851772,0.024403587183249847,4.203218123150447
2,70,ics,0.1146294655498826,0.030410419437511643,3.76941415705979
2,70,ips,0.09845732591573243,0.029423928064202895,3.3461652604947556
2,71,combined,0.07955356690173512,0.03231942262049707,2.4614785924820954
2,71,per_interface_ics,0.07091537118449148,0.03352471243321459,2.115316315561655
2,71,per_interface_ips,0.08898438937712938,0.0455112732002722,1.9552164358389599
2,71,bb_lddt,0.03224665642742492,0.011207354295429243,2.877276436292931
2,71,oligo_gdtts,0.06518638925996577,0.028933148998169712,2.253000157849718
2,71,oligo_gdtha,0.057519933143623254,0.02632052378086846,2.1853643043924773
2,71,ilddt,0.10257447380720439,0.02439673399284778,4.204434652493872
2,71,ics,0.11462999088360636,0.030392275001712227,3.771681813130092
2,71,ips,0.09845746959873498,0.029475072921253374,3.340363902127651
2,72,combined,0.0795542080972418,0.03229544865295866,2.4633256825789185
2,72,per_interface_ics,0.07091655317407664,0.03350412511841835,2.1166513951170574
2,72,per_interface_ips,0.08898561345763126,0.04546382486001419,1.9572839225829157
2,72,bb_lddt,0.032246645130707983,0.011213030121283695,2.8758190053819552
2,72,oligo_gdtts,0.06518621353944633,0.028936075243295493,2.252766243913815
2,72,oligo_gdtha,0.0575197227497405,0.026310102846337845,2.186221889198992
2,72,ilddt,0.10257548375756334,0.024394631059602084,4.20483849527981
2,72,ics,0.11462966349103247,0.030352639951143928,3.7765961601871245
2,72,ips,0.09845879554229782,0.029435049555077857,3.3449509014097325
2,73,combined,0.07955298033961852,0.032293851444272666,2.4634094969098923
2,73,per_interface_ics,0.07091492818806325,0.03352065459460046,2.1155591692856226
2,73,per_interface_ips,0.08898381229073622,0.04541990851388936,1.9591367574755258
2,73,bb_lddt,0.03224632425589298,0.011246092924287425,2.8673357469999896
2,73,oligo_gdtts,0.06518805841890535,0.028939895311151313,2.2525326272962243
2,73,oligo_gdtha,0.057520806190148155,0.026276176057745685,2.1890858876777917
2,73,ilddt,0.10257290494133661,0.024412249556542122,4.201698196791069
2,73,ics,0.11462721512430223,0.030387628997523237,3.772167125432688
2,73,ips,0.09845566019699219,0.0294424800510309,3.344000234570758
2,74,combined,0.07955427522218995,0.03231385390764262,2.461924704170752
2,74,per_interface_ics,0.07091650842388883,0.03360213501769602,2.110476265467709
2,74,per_interface_ips,0.0889855161232214,0.045458809196449075,1.9574977368780777
2,74,bb_lddt,0.03224642386840537,0.011229647397709111,2.8715437561275308
2,74,oligo_gdtts,0.06518710915399593,0.02889928212228082,2.2556653441483885
2,74,oligo_gdtha,0.057520863989115156,0.02626494194876838,2.190024409774583
2,74,ilddt,0.10257398244412771,0.02436511372448785,4.209870867175023
2,74,ics,0.11463035232854325,0.030366273160451353,3.7749233079361337
2,74,ips,0.09845889067181825,0.02945815047074369,3.3423310390651486
2,75,combined,0.07955467160210306,0.03231841959084895,2.4615891683214977
2,75,per_interface_ics,0.07091677997765242,0.03353784407198719,2.1145300760965235
2,75,per_interface_ips,0.08898761834348502,0.04545785703933448,1.9575849839662358
2,75,bb_lddt,0.03224642686506211,0.011220569031376103,2.873867339070893
2,75,oligo_gdtts,0.06518642949468653,0.028955915328045586,2.2512301461093673
2,75,oligo_gdtha,0.057519504326151175,0.02632750094905261,2.1847688634580034
2,75,ilddt,0.1025739663487352,0.024407382399618583,4.202579558483835
2,75,ics,0.1146307431570593,0.03041669945797008,3.768677903907902
2,75,ips,0.09845975695076123,0.029505859354356234,3.3369560861891885
2,76,combined,0.07955369051758585,0.032303178282685516,2.4627202258988423
2,76,per_interface_ics,0.0709156861997094,0.03357390474573156,2.1122263477180234
2,76,per_interface_ips,0.08898851443191737,0.04542739680260478,1.9589173207216402
2,76,bb_lddt,0.03224755717706762,0.011206011641191503,2.877701559628117
2,76,oligo_gdtts,0.06518439967625854,0.028922983904657626,2.253723194367976
2,76,oligo_gdtha,0.0575185060209198,0.026306646798610164,2.1864628533332735
2,76,ilddt,0.10257082096517836,0.024364062921125376,4.209922675755453
2,76,ics,0.11462562999757736,0.030403185336817965,3.7701848910800417
2,76,ips,0.09845770233744824,0.029431339361019864,3.3453354307024803
2,77,combined,0.07955279897175697,0.03230432191125489,2.462605443020942
2,77,per_interface_ics,0.07091617063589017,0.033528327744799406,2.115112068089647
2,77,per_interface_ips,0.08898742654630123,0.04545987995534942,1.9574936544862076
2,77,bb_lddt,0.032247385683822176,0.011210625318206323,2.876501958499287
2,77,oligo_gdtts,0.06518343663998158,0.028957863668249595,2.250975327004214
2,77,oligo_gdtha,0.057516888329590066,0.026327214342318783,2.184693282841417
2,77,ilddt,0.10256866963925156,0.02441208087096987,4.201553738142135
2,77,ics,0.1146216246028101,0.030366475763886475,3.774610708665923
2,77,ips,0.0984553336150727,0.029412974661384005,3.3473436382595367
2,78,combined,0.07955410294715494,0.03232316485914376,2.4612101968922833
2,78,per_interface_ics,0.07091663985847425,0.033551320110989054,2.113676589293038
2,78,per_interface_ips,0.08898964765861421,0.04545990214362412,1.9575415577768738
2,78,bb_lddt,0.03224784524273984,0.011235756892307755,2.8701088455213393
2,78,oligo_gdtts,0.06518399298591113,0.028963103945671614,2.2505872681388674
2,78,oligo_gdtha,0.05751685644696752,0.026320650781142322,2.1852368668701767
2,78,ilddt,0.10257118848250207,0.024438872336879497,4.197050791403209
2,78,ics,0.11462379860612272,0.030426176141273846,3.767275850698595
2,78,ips,0.09845938940274322,0.029459746244786082,3.342166921080286
2,79,combined,0.07955400445996419,0.03230407619456673,2.462661491410935
2,79,per_interface_ics,0.07091679401215568,0.0335985958765509,2.110707074567061
2,79,per_interface_ips,0.08899140774279367,0.04540429851688981,1.9599775935243227
2,79,bb_lddt,0.03224698246131928,0.011192392725724726,2.8811518011874657
2,79,oligo_gdtts,0.0651838660835358,0.02892622248031747,2.253452421168697
2,79,oligo_gdtha,0.05751730438880932,0.026286208073380238,2.1881172144816308
2,79,ilddt,0.10256909106834469,0.024391312648412846,4.205148470146764
2,79,ics,0.11462008434056137,0.030412733921908,3.768818832100921
2,79,ips,0.09845927350193183,0.02943135601816943,3.345386921389149
2,80,combined,0.07955623273951547,0.0322799599540355,2.464570366654674
2,80,per_interface_ics,0.07091810416778009,0.03349802149708952,2.117083367862243
2,80,per_interface_ips,0.0889915034649555,0.04540929151625643,1.959764191280032
2,80,bb_lddt,0.03224699670184186,0.011207241586980178,2.8773357343616346
2,80,oligo_gdtts,0.06518738052482231,0.028945590159480103,2.2520660371981567
2,80,oligo_gdtha,0.057519474450243815,0.026311225463613863,2.18611917296624
2,80,ilddt,0.10257457431696565,0.024369101398703283,4.209206266523386
2,80,ics,0.11462796294708368,0.030373902751161433,3.773896423063399
2,80,ips,0.09846195579022336,0.029430514311110795,3.3455737385143616
2,81,combined,0.07955539858265112,0.03233620061017558,2.460258072422292
2,81,per_interface_ics,0.07091682869013104,0.03361670224687663,2.1095712532813957
2,81,per_interface_ips,0.08898781597009639,0.04546135296606756,1.9574387950247996
2,81,bb_lddt,0.03224754921647402,0.011244223459793453,2.8679214115392884
2,81,oligo_gdtts,0.06518805826401101,0.028947188418240545,2.2519651070130853
2,81,oligo_gdtha,0.05752057641597444,0.02630550926312986,2.186636108832001
2,81,ilddt,0.10257417850703122,0.024432593474801614,4.198251757956862
2,81,ics,0.11462887941626634,0.030446052485571157,3.7649833084466597
2,81,ips,0.09846147763463377,0.02942466956621204,3.3462220336263617
3,0,combined,0.07583648363506654,0.06364960715950228,1.1914682119722222
3,0,per_interface_ics,0.06580873917353909,0.06382833680674743,1.0310270087843227
3,0,per_interface_ips,0.09811664672743063,0.08080027747779503,1.2143107646430344
3,0,bb_lddt,0.04665954228185001,0.03339832294826453,1.3970624319708413
3,0,oligo_gdtts,0.05947050126087561,0.053459703802738665,1.1124360411781598
3,0,oligo_gdtha,0.05438661518073786,0.04995037600955257,1.0888129284619779
3,0,ilddt,0.07653263402971788,0.05865687280968622,1.3047513507586748
3,0,ics,0.0940522715820407,0.07122791721106721,1.320441131296018
3,0,ips,0.08716006870963611,0.06445869020421195,1.3521849177124727
3,1,combined,0.06951947794441367,0.05131698624805527,1.3547069504115357
3,1,per_interface_ics,0.06301168381447138,0.05500609092086599,1.14554011673221
3,1,per_interface_ips,0.08824437395051063,0.06887796768945588,1.2811698270246648
3,1,bb_lddt,0.041966284882801116,0.022352217040304705,1.8774998832164629
3,1,oligo_gdtts,0.056333234190606166,0.0413820479249656,1.3612964320361869
3,1,oligo_gdtha,0.05234949556361244,0.03776582215017083,1.386160623101267
3,1,ilddt,0.0685813059724751,0.04332927776827181,1.5827936560413725
3,1,ics,0.08139249063751777,0.053856095280300616,1.5112958006684412
3,1,ips,0.0798427377056214,0.04880323360752674,1.6360132680492623
3,2,combined,0.06572595375982929,0.04793189496927607,1.371236288528944
3,2,per_interface_ics,0.062304007853567,0.05198550878945005,1.1984879883720787
3,2,per_interface_ips,0.08556402304857329,0.06510756431411201,1.3141948090051245
3,2,bb_lddt,0.03764847292986815,0.019494621081540323,1.9312236320160086
3,2,oligo_gdtts,0.04898837696018745,0.03854889081317617,1.2708115830778464
3,2,oligo_gdtha,0.04456974269960483,0.03519020372772982,1.2665383538113464
3,2,ilddt,0.06238418636239658,0.03962824781391885,1.5742352943620443
3,2,ics,0.07610123834965635,0.04952712915122449,1.536556623689844
3,2,ips,0.07541532339528204,0.044927096517098676,1.6786155625832604
3,3,combined,0.06348437258347986,0.04605536554432264,1.3784359722947792
3,3,per_interface_ics,0.061618419272096145,0.050253996087638864,1.2261396917498593
3,3,per_interface_ips,0.08372030616992561,0.06291352876180495,1.3307202412202404
3,3,bb_lddt,0.03417555403066217,0.01819471684456278,1.8783229397095578
3,3,oligo_gdtts,0.04830193429370411,0.037041205480627004,1.3040054627532736
3,3,oligo_gdtha,0.04319093863086891,0.033612167266841755,1.2849792840783751
3,3,ilddt,0.05712945921259234,0.03764123443086802,1.5177360699345939
3,3,ics,0.0713286734673602,0.04719617383224215,1.5113232212614636
3,3,ips,0.07166972322374932,0.04287962660065439,1.6714166821279073
3,4,combined,0.06282083067926578,0.04481611772185778,1.4017463777016703
3,4,per_interface_ics,0.059144298893311034,0.048996223517898854,1.2071195420133753
3,4,per_interface_ips,0.08311789606232196,0.061317966005537725,1.3555227199613153
3,4,bb_lddt,0.03647593610876356,0.017456798241325493,2.089497490004441
3,4,oligo_gdtts,0.052170123335235984,0.036219499667540775,1.4403877417994775
3,4,oligo_gdtha,0.04729469765406975,0.03283689559144149,1.4402913796271442
3,4,ilddt,0.05461512518777454,0.03630715310347689,1.5042524824824235
3,4,ics,0.06831700321890821,0.0457768021754736,1.4923935262457293
3,4,ips,0.0681904874072643,0.04160991089005341,1.6388039759913258
3,5,combined,0.06042291861595004,0.04385112526987977,1.3779103328382092
3,5,per_interface_ics,0.05651049449571133,0.0479210675294092,1.1792411440131376
3,5,per_interface_ips,0.07929937763947237,0.06012917445019012,1.318817002970205
3,5,bb_lddt,0.03583312330156332,0.016986761008732365,2.1094735649216836
3,5,oligo_gdtts,0.04995594919055293,0.035709180956411804,1.3989665361278198
3,5,oligo_gdtha,0.044120588599253094,0.03226252963955638,1.367548952056066
3,5,ilddt,0.052919159730299724,0.035235665807290595,1.5018634817268088
3,5,ics,0.06601199004799127,0.04465668925496892,1.4782105693302412
3,5,ips,0.0688045855909877,0.040519290284534604,1.6980698602524396
3,6,combined,0.061163231080718104,0.04313739950101805,1.4178701495270858
3,6,per_interface_ics,0.05733829432296034,0.047048400527674776,1.2187086846710729
3,6,per_interface_ips,0.08038790909085947,0.05919637042235524,1.3579871285571479
3,6,bb_lddt,0.033784312962961846,0.01670676429575745,2.02219366748001
3,6,oligo_gdtts,0.048572230006902826,0.03536049021382549,1.373629995319231
3,6,oligo_gdtha,0.0427702352983033,0.03196426782081258,1.338063976252093
3,6,ilddt,0.056369519405780014,0.03453255260477107,1.632358894835707
3,6,ics,0.07032128129540069,0.04380053261134015,1.6054891825035527
3,6,ips,0.06896257401094771,0.03977418060651206,1.7338527899090586
3,7,combined,0.06001453757417039,0.0425386774466157,1.410822836452454
3,7,per_interface_ics,0.05716174594020344,0.046345115252184065,1.2333931122872681
3,7,per_interface_ips,0.07704617641902586,0.058331647446167464,1.320829768953971
3,7,bb_lddt,0.03729554883248056,0.016555294832059413,2.2527867495453804
3,7,oligo_gdtts,0.049069508306274656,0.03509386569203196,1.3982360546109873
3,7,oligo_gdtha,0.04285174628275854,0.03170570267835927,1.3515469667230244
3,7,ilddt,0.05443043017512537,0.03394250069895948,1.6036069545339642
3,7,ics,0.06801323183972272,0.043112066551335176,1.5775915487311836
3,7,ips,0.06589020788997005,0.03923983895165743,1.6791661140899494
3,8,combined,0.060220931425283196,0.04200356294160512,1.433710076190549
3,8,per_interface_ics,0.05600040014000633,0.045683533433721855,1.2258333786998392
3,8,per_interface_ips,0.0802581983825803,0.05757546198294765,1.3939653390249946
3,8,bb_lddt,0.03415140017459635,0.016327710415059236,2.0916221139675604
3,8,oligo_gdtts,0.051475514911362555,0.03491014628951118,1.4745144430067447
3,8,oligo_gdtha,0.0457193937174452,0.03162391363921236,1.4457221910938631
3,8,ilddt,0.05221596327610314,0.033421633742136025,1.562340239827125
3,8,ics,0.06395400610490469,0.042504346700495334,1.5046462554889566
3,8,ips,0.06635909325159446,0.038639243721901737,1.717401451467343
3,9,combined,0.059511179598484884,0.04164270934596575,1.429090002383579
3,9,per_interface_ics,0.057507757837962005,0.04518547152792767,1.2727046082150173
3,9,per_interface_ips,0.07718886106522405,0.057031129572487245,1.3534513807431445
3,9,bb_lddt,0.035497654037317264,0.016253674513989323,2.183977168163722
3,9,oligo_gdtts,0.04943447814657702,0.03485098614575301,1.4184527789208965
3,9,oligo_gdtha,0.04293416091459221,0.03147734156882691,1.363970360099005
3,9,ilddt,0.051226707354726383,0.03319129937202747,1.5433775815929205
3,9,ics,0.06432946386303229,0.04212687704081545,1.527040891274837
3,9,ips,0.06662182395084529,0.038275669821401084,1.7405789176704365
3,10,combined,0.06063302694819868,0.041252675846956965,1.469796218144509
3,10,per_interface_ics,0.05567322462171376,0.04455833359422482,1.2494458416849217
3,10,per_interface_ips,0.0809809491969645,0.05654951928461204,1.4320360318076233
3,10,bb_lddt,0.04177775044554437,0.016351045930909653,2.5550506445932393
3,10,oligo_gdtts,0.05398094943338947,0.034756697254079406,1.5531092911037083
3,10,oligo_gdtha,0.04750256165752944,0.0314218701485087,1.5117674865633017
3,10,ilddt,0.04969465832364221,0.03273787892641459,1.5179559566257064
3,10,ics,0.06095189391853637,0.0415396676370107,1.4673178045418427
3,10,ips,0.06372597810404841,0.03797307991492833,1.6781882914637078
3,11,combined,0.060619456708082,0.04090947365372274,1.4817950781081648
3,11,per_interface_ics,0.056474091166839636,0.04418665095613363,1.2780803691799223
3,11,per_interface_ips,0.08417428957072844,0.056025203427240954,1.502436125556318
3,11,bb_lddt,0.03487334023593576,0.016304353719079297,2.1388974280610156
3,11,oligo_gdtts,0.05096676510656835,0.034633927971045586,1.471584890664935
3,11,oligo_gdtha,0.04466058307880303,0.03132094806497855,1.425901380320609
3,11,ilddt,0.04948400410066824,0.03243304161696557,1.5257281350628364
3,11,ics,0.061809618660117846,0.04115971092467901,1.501701962222901
3,11,ips,0.06369401622578152,0.037446698812770685,1.7009247342267606
3,12,combined,0.05917401530823554,0.04059232023213776,1.4577638077802282
3,12,per_interface_ics,0.056629901410474304,0.04371785843792558,1.2953493934494151
3,12,per_interface_ips,0.07849889259523479,0.05561543427794668,1.4114587724501892
3,12,bb_lddt,0.03619702098003472,0.01624307868048782,2.2284581446691383
3,12,oligo_gdtts,0.05048094027333718,0.03453714244910989,1.4616420668768504
3,12,oligo_gdtha,0.042330229031358614,0.031220940284020615,1.3558281283739526
3,12,ilddt,0.05051468385681801,0.03213675418137345,1.571866392347005
3,12,ics,0.06225423842552118,0.0407822324779071,1.526503936714256
3,12,ips,0.0629246791890182,0.03720705975025907,1.6912026806574003
3,13,combined,0.06252625689376146,0.04032549069739762,1.5505392696386098
3,13,per_interface_ics,0.057159427989931545,0.043329236256574824,1.3191884493754056
3,13,per_interface_ips,0.0880312789353411,0.055290018488364935,1.5921730782901824
3,13,bb_lddt,0.03399271175403555,0.016194217209151263,2.0990648275871253
3,13,oligo_gdtts,0.052143115916624086,0.03437093885642763,1.517069875060248
3,13,oligo_gdtha,0.04615760178639903,0.031163149949364616,1.4811596985990865
3,13,ilddt,0.0531771659709193,0.031862281804349975,1.6689691685439594
3,13,ics,0.0648274047751329,0.04036552197854738,1.6060093267116922
3,13,ips,0.06444495262549026,0.03704937620181637,1.7394342154222504
3,14,combined,0.0589719911578868,0.04009765596131353,1.4707091909507963
3,14,per_interface_ics,0.05690151846508797,0.04302856917437274,1.3224125170069048
3,14,per_interface_ips,0.07766453806289064,0.05489813233673798,1.414702736816373
3,14,bb_lddt,0.032770121509383895,0.01622974087049815,2.019140155771203
3,14,oligo_gdtts,0.05259989375335863,0.034364781504616464,1.5306337316968686
3,14,oligo_gdtha,0.04556299144496734,0.031103764499333875,1.4648706411708823
3,14,ilddt,0.04908785499210353,0.031633942771350995,1.5517463424306224
3,14,ics,0.061941366941209705,0.04016904471091034,1.542017426279141
3,14,ips,0.06200348581551225,0.0367992472419343,1.6849117974580918
3,15,combined,0.060135055626597024,0.03976442455725877,1.5122828079658381
3,15,per_interface_ics,0.057356830044467545,0.042619291631161765,1.3457950108802417
3,15,per_interface_ips,0.07906601172144292,0.054508257001292235,1.4505327462510587
3,15,bb_lddt,0.03741786281898385,0.015984010695564047,2.3409558171384495
3,15,oligo_gdtts,0.05028569300484378,0.034130986130308356,1.4733149758069843
