,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
577,358,1,2,A.I,0.00017776362641942073,0.2434738818132097,,12182.91,34279.94,-0.05522688676467767,2.743,-0.0,0.0
578,359,1,2,B.I,0.032365351681801255,0.2593293425075673,229.76,1617081.98,3236941.68,-8.7385578730449,101.717,67.765,0.0
579,359,1,2,A.I,0.0001713927108913549,0.24323236302211232,,30423.01,52982.21,,0.413,-0.0,0.0
580,36,1,2,A.I,0.05048222333643934,0.274034445001553,251.302,1458207.53,3167172.9,-3.446230933388297,162.558,79.3744,0.068
581,36,1,2,B.I,0.006196235920167674,0.25189145129341717,23.39,325495.42,471493.62,-2.1872819120040514,21.456,6.01956,0.0
582,360,1,2,B.I,0.07630210046190768,0.2842577168976205,284.128,2414045.04,4577956.94,-2.648752423426011,160.51,95.3471,0.021
583,360,1,2,A.I,0.0022499387601447648,0.2472316360467391,9.73,216716.45,279669.9,-0.004915632497658812,29.024,6.82791,0.138
584,361,1,2,B.I,0.08030366650200449,0.2810751665843356,378.15,2947232.57,4788698.86,-0.22544285936665182,257.549,97.0219,0.019
585,361,1,2,A.I,0.0011689715421210778,0.2415078191043939,0.599,68860.31,116318.95,-0.004040119085926593,77.389,3.76732,0.0
586,362,1,2,A.I,0.03225698286324245,0.2673251580982879,238.442,1536742.55,2989512.44,-2.824002482803681,145.019,57.1158,0.073
587,362,1,2,B.I,0.0005397536415905378,0.25146654348746195,,-0.0,-0.0,,0.577,-0.0,0.0
588,363,1,2,B.I,0.025174621597813022,0.2642523107989065,228.752,834112.96,2258210.24,-4.035242570459823,124.584,63.8079,0.0
589,363,1,2,A.I,0.00026652455364920295,0.25179826227682456,,-0.0,-0.0,,-0.0,-0.0,0.0
590,364,1,2,B.I,0.030335741958644746,0.2650328709793224,183.543,1195247.51,2685406.39,-2.7556876541197313,131.342,75.732,0.0
591,364,1,2,A.I,0.0002578555101657311,0.24999392775508286,,-0.0,-0.0,,-0.0,-0.0,0.0
