,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
1302,685,1,2,A.C,0.09665391872404143,0.3066419593620207,155.677,1052472.47,2462266.8,-6.777027692367936,109.285,41.6482,0.034
1303,685,1,2,B.C,0.11116572450846435,0.3138978622542322,99.641,514283.38,915993.81,-1.9547825691487137,77.91,28.2568,0.0
1304,686,1,2,B.C,0.06711358134634793,0.28456012400650726,36.627,284299.29,525920.93,-0.37853475159418815,49.772,7.37149,0.0
1305,686,1,2,A.C,0.1134392426814884,0.3077229546740775,189.12,1340796.56,2593323.29,-6.581001418964216,46.745,41.4195,0.103
1306,687,1,2,A.C,0.11685085539356806,0.3327387610301174,103.094,795633.81,1253047.55,-2.1628212348922977,76.019,24.4713,0.39
1307,687,1,2,B.C,0.1694051011931151,0.3590158839298909,101.112,716234.22,1377524.44,-3.4702446054097322,83.863,29.0474,0.093
1308,688,1,2,B.C,0.13491741174366323,0.3368403725384983,128.604,733391.95,1757431.42,-1.069303119091174,68.451,28.5046,0.04
1309,688,1,2,A.C,0.07921181656420231,0.30898757494876783,38.644,392802.34,858936.47,-1.5785549196027104,33.352,15.8064,0.0
1310,689,1,2,A.C,0.05162611653795465,0.29166805826897735,79.321,690866.14,1240963.8,-3.1670672733208534,92.439,36.7436,0.0
1311,689,1,2,B.C,0.006338858039705997,0.269024429019853,13.465,135229.22,215928.94,-0.2735217234939326,62.55,7.3426,0.0
1312,69,1,2,A.C,0.021520353414962303,0.2773685100408145,57.396,799017.73,1222758.98,-1.8478829304439146,51.392,24.3656,0.0
1313,69,1,2,B.C,0.17493914254009724,0.35407790460338195,167.623,1041656.46,1606056.27,-4.559686484046152,129.936,39.6989,0.0
1314,690,1,2,B.C,0.0013321286656786668,0.26551439766617263,,-0.0,-0.0,,22.892,-0.0,0.0
1315,690,1,2,A.C,0.16471575750038028,0.3472062120835234,149.598,743227.7,1778868.14,-4.522611457617413,139.429,31.0594,0.044
1316,691,1,2,A.C,0.003926576101352453,0.2397932880506762,1.162,13013.33,26300.19,-0.2491562565514965,37.219,-0.0,0.0
1317,691,1,2,B.C,0.12203636188060045,0.2988481809403002,221.281,2259562.36,3481551.52,-4.47385377728419,99.608,68.5098,0.0
